p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
0,0.929696286726367,0.999,0.987,0,6,Sdha
0,1.1578547723766168,1,0.996,0,6,Pkm
0,0.6061288137928957,1,1,0,6,Gapdh
0,0.3998795553283969,1,1,0,6,Psap
8.2074e-320,0.6611619890601523,0.979,0.92,3.939561e-317,6,Hk1
6.2759e-319,2.645025452217231,0.176,0.033,3.01244077e-316,6,Syt6
1.676237296046583e-309,4.286866799943264,0.184,0.038,8.0459390210236e-307,6,Nts
2.0562264950252992e-296,1.15404348086557,0.714,0.442,9.869887176121436e-294,6,Pfkl
1.5213660856835813e-291,2.011979747385812,0.347,0.122,7.30255721128119e-289,6,Lypd1
4.1193448775921794e-286,0.8478702285851479,0.879,0.731,1.9772855412442461e-283,6,Dlst
2.24315181426098e-283,0.7599236715423555,0.907,0.79,1.0767128708452704e-280,6,Sdhb
3.0336551816168115e-278,0.9281610893182225,0.852,0.703,1.4561544871760696e-275,6,B3gat3
2.1111744372401527e-258,0.6633666693395808,0.951,0.842,1.0133637298752733e-255,6,Uba52
2.8784966403731496e-240,0.6930641076974358,0.919,0.834,1.381678387379112e-237,6,Rpn1
3.5799604471838165e-230,0.8914064539301673,0.898,0.778,1.718381014648232e-227,6,Acly
1.7240144079062976e-223,2.2344516363857236,0.414,0.201,8.275269157950229e-221,6,Cnr1
1.2141880528262667e-221,1.0607552449272437,0.644,0.395,5.828102653566081e-219,6,Gclc
1.4489704814832583e-221,1.4553846304062732,0.339,0.131,6.95505831111964e-219,6,Acsl1
2.460534913337073e-220,2.216801717893091,0.155,0.035,1.1810567584017952e-217,6,Vldlr
1.0862296394718427e-213,1.2197261017093386,0.53,0.284,5.213902269464845e-211,6,Dgkd
6.098269792177794e-202,0.8907016592541742,0.767,0.594,2.927169500245341e-199,6,Comt
2.2247458496207613e-200,0.396666371238831,0.998,0.992,1.0678780078179654e-197,6,Tmsb4x
7.201708265849277e-200,1.1230135736914384,0.513,0.271,3.456819967607653e-197,6,Bace1
1.9228957983425293e-191,1.1712112897504046,0.463,0.234,9.22989983204414e-189,6,Cbr1
1.7106856492029854e-189,0.4772968885458888,0.999,0.999,8.21129111617433e-187,6,Ldhb
1.1546132069002392e-184,1.0689273661358942,0.534,0.301,5.542143393121148e-182,6,Neu1
1.9952107468751352e-184,0.9233871895324332,0.648,0.424,9.57701158500065e-182,6,Rxrb
1.765124420467588e-165,0.909868295965905,0.627,0.411,8.472597218244421e-163,6,Lta4h
6.524073404848511e-164,0.8140229002546575,0.869,0.769,3.131555234327285e-161,6,Chst1
7.471658190283623e-161,1.4271329919261884,0.336,0.155,3.586395931336139e-158,6,Abca7
2.3506114840208018e-157,0.5481860329276651,0.917,0.857,1.1282935123299848e-154,6,Ids
5.326981896430387e-156,2.1587950642773146,0.152,0.044,2.5569513102865856e-153,6,Car12
2.051911165473965e-155,1.5306151253332787,0.244,0.093,9.849173594275032e-153,6,Elmo1
6.202734066789109e-153,0.851724797918281,0.648,0.442,2.9773123520587727e-150,6,Jund
5.603779254103049e-146,4.876178779412297,0.024,0.001,2.6898140419694636e-143,6,Ido1
2.3147399766629785e-145,1.9332562359939571,0.368,0.19,1.1110751887982297e-142,6,Calb2
6.057282621534454e-144,1.971714921198319,0.123,0.032,2.907495658336538e-141,6,H2az1
1.645036688027388e-143,0.44138743683270465,0.967,0.916,7.896176102531462e-141,6,Pfkm
2.0437344748481893e-140,0.9485517817574857,0.543,0.34,9.809925479271309e-138,6,Cerk
2.5038325197448828e-134,0.7185013058126553,0.694,0.509,1.2018396094775437e-131,6,Sdhc
8.728308399499029e-133,1.260106565631628,0.275,0.121,4.1895880317595335e-130,6,Polr1a
6.488453456791737e-131,0.6815345196620732,0.762,0.627,3.1144576592600337e-128,6,Chka
2.223252782531159e-130,0.5993933542011348,0.794,0.632,1.0671613356149563e-127,6,Akt1
3.0834572893757605e-128,0.6684169422799525,0.725,0.547,1.480059498900365e-125,6,Pfkp
1.6080505289351144e-123,1.5083588592361994,0.34,0.18,7.718642538888549e-121,6,Lamp5
1.8064260547652959e-121,1.634787678011518,0.192,0.074,8.67084506287342e-119,6,Pvalb
2.074124352324491e-120,1.0221503759102248,0.356,0.184,9.955796891157558e-118,6,Cux2
9.62932266985084e-119,0.5884431927970324,0.791,0.65,4.622074881528403e-116,6,Adam10
2.0336412602937367e-110,0.3193689878852517,0.99,0.963,9.761478049409937e-108,6,Cox4i1
9.807154293863407e-108,0.7990942360884425,0.524,0.342,4.707434061054435e-105,6,Hs2st1
7.519467387549615e-106,0.5147472393954031,0.825,0.693,3.609344346023815e-103,6,Hif1a
6.980372504229948e-105,0.8548276127379864,0.469,0.29,3.350578802030375e-102,6,Pomgnt1
1.0651133618757413e-101,0.39362470334122235,0.937,0.888,5.112544137003558e-99,6,Ppt1
1.7432557492959662e-101,0.6225744103310855,0.682,0.512,8.367627596620638e-99,6,Odc1
2.2660336467593007e-95,0.7671077437145806,0.507,0.338,1.0876961504444643e-92,6,Ext2
1.3406252790618968e-94,0.7864570960368444,0.472,0.301,6.435001339497105e-92,6,Impdh2
1.9042832230222138e-93,0.5765984105857369,0.685,0.522,9.140559470506626e-91,6,Ogdhl
3.0889711825865742e-93,0.725334124612675,0.516,0.342,1.4827061676415557e-90,6,Ptdss1
6.694964768601598e-91,2.1692351794721216,0.343,0.207,3.2135830889287674e-88,6,Reln
2.87959429273427e-88,0.6205862516629848,0.617,0.454,1.3822052605124495e-85,6,Stt3a
6.050793529231851e-87,0.7109936616361547,0.508,0.341,2.9043808940312885e-84,6,Pank3
9.290359896357771e-87,0.4692401121573877,0.76,0.611,4.45937275025173e-84,6,Gpx1
1.3190269145385076e-81,0.2601272206926035,0.989,0.978,6.331329189784837e-79,6,Cs
2.357789256413056e-79,0.7527130890626447,0.419,0.265,1.1317388430782669e-76,6,Cox14
1.059410875512045e-77,1.163392488308304,0.253,0.132,5.085172202457816e-75,6,Egr1
2.410776939106227e-77,1.1205527591672344,0.227,0.114,1.157172930770989e-74,6,Ppat
8.655775492957922e-75,0.7191018052080032,0.292,0.16,4.1547722366198024e-72,6,Tshz2
1.4085582808042058e-73,0.5687412007093255,0.66,0.537,6.761079747860188e-71,6,Cndp2
2.284963752593412e-73,0.750162114901622,0.43,0.283,1.0967826012448378e-70,6,Prps2
