p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
1.3237333203720207e-49,0.5931595759489356,0.164,0.112,5.215509282265762e-47,1,Eci1
2.1827066013338618e-47,0.23630172696089036,0.808,0.776,8.599864009255415e-45,1,Tmx4
3.1496426013607447e-47,0.14237958592746547,0.897,0.857,1.2409591849361334e-44,1,Lap3
7.397011737378539e-46,0.14931498343593286,0.955,0.944,2.9144226245271443e-43,1,Fabp5
8.081636240185592e-45,0.19944072887443715,0.567,0.495,3.184164678633123e-42,1,Got1
8.09197581584723e-44,0.23483227173605442,0.594,0.528,3.1882384714438085e-41,1,Pdhb
2.5300125749226526e-43,0.117728466494736,0.969,0.957,9.968249545195251e-41,1,Tkt
7.335138929522913e-43,0.21550775743516629,0.612,0.541,2.8900447382320277e-40,1,Pmm1
5.404502820630841e-42,0.14816969966612126,0.84,0.796,2.1293741113285515e-39,1,Bhlhe41
4.955593009946285e-41,0.1768618910105687,0.769,0.721,1.9525036459188362e-38,1,Asah1
3.121273848676712e-40,0.18271201797042036,0.601,0.533,1.2297818963786246e-37,1,Bpgm
5.69263153006409e-37,0.24587489019441894,0.474,0.411,2.2428968228452514e-34,1,Ctps2
7.623241033609486e-36,0.2339690474150784,0.298,0.237,3.0035569672421374e-33,1,Fas
2.070148541722776e-34,0.6420633070982218,0.097,0.064,8.156385254387738e-32,1,Csgalnact1
8.896832063620235e-30,0.6033359467825994,0.091,0.06,3.5053518330663725e-27,1,Rxra
1.4658325387311835e-29,0.15909223558455798,0.757,0.719,5.775380202600863e-27,1,Tecr
2.6579733007014175e-27,0.1012742386663148,0.979,0.971,1.0472414804763586e-24,1,Uqcrc1
3.5084566145909505e-27,0.2682882382568629,0.377,0.326,1.3823319061488346e-24,1,Ptdss1
6.901118820080749e-27,0.25293197843566473,0.25,0.201,2.719040815111815e-24,1,Plin4
2.0383588339955937e-26,0.1393772821857957,0.816,0.788,8.031133805942639e-24,1,Ogdh
4.8414797111434864e-24,0.19382947537285716,0.49,0.44,1.9075430061905337e-21,1,G6pc3
2.6350992368608365e-23,0.29254314898309897,0.284,0.24,1.0382290993231695e-20,1,Bckdha
2.815514581408973e-23,0.12637759253073466,0.849,0.827,1.1093127450751353e-20,1,Rpn1
6.149056293343343e-23,0.1253448151685964,0.754,0.717,2.422728179577277e-20,1,Dlst
6.3656988756070165e-21,0.17813548879077334,0.446,0.397,2.5080853569891644e-18,1,Lta4h
3.1360004223331596e-19,0.12780363758361546,0.738,0.71,1.235584166399265e-16,1,Got2
4.0206922447109346e-19,0.23064051511500905,0.345,0.304,1.5841527444161083e-16,1,Pnpla2
1.9758540344321443e-18,0.16175707950100288,0.53,0.488,7.784864895662648e-16,1,Aldh9a1
6.110989661096251e-17,0.10178263950893192,0.542,0.491,2.407729926471923e-14,1,Acss2
2.229653221198124e-16,0.3010824743999412,0.18,0.148,8.784833691520608e-14,1,G6pd2
2.742881839478987e-16,0.1094447591539171,0.675,0.636,1.080695444754721e-13,1,Ndufv2
2.8712485859135734e-16,0.15225485942705752,0.427,0.385,1.1312719428499479e-13,1,Acer3
8.514814828916388e-15,0.20868463988546893,0.292,0.257,3.354837042593057e-12,1,Sphk2
7.200195764895124e-13,0.13236233344402482,0.53,0.497,2.836877131368679e-10,1,Sdhc
1.708516549971201e-12,0.2119322480352135,0.264,0.233,6.731555206886532e-10,1,Ppara
6.755799104397608e-11,0.15263122317140754,0.409,0.378,2.6617848471326575e-8,1,Adh5
1.1496293313386735e-10,0.13527898299817964,0.457,0.425,4.5295395654743736e-8,1,Hsd17b12
2.20508262673763e-10,0.11168093689871775,0.539,0.508,8.688025549346262e-8,1,Gpt2
3.866758816997142e-10,0.16970414486835783,0.291,0.262,1.5235029738968738e-7,1,Hibadh
2.4605978567818385e-9,0.13610378354698005,0.384,0.355,9.694755555720443e-7,1,Acad8
3.349116873057961e-8,0.20761739060190076,0.229,0.207,1.3195520479848365e-5,1,Ganc
7.736136678139224e-8,0.3063255659401465,0.076,0.062,3.0480378511868543e-5,1,rs429358-ALT-228:C
1.304317782192374e-7,0.17889264282050799,0.28,0.258,5.1390120618379536e-5,1,C1galt1c1
8.309473398601752e-6,0.2060581349028694,0.138,0.122,0.0032739325190490904,1,Ebp
2.74478444814119e-5,0.1861094655564446,0.158,0.142,0.010814450725676288,1,Acaa1a
4.358367951367602e-5,0.11645037352862952,0.235,0.217,0.017171969728388352,1,Shmt2
9.459372910176127e-5,0.15176631959456266,0.145,0.131,0.03726992926609394,1,Dgat1
0.004714073197861292,0.14333104664343077,0.1,0.092,1,1,Cad
0.009059951763351707,0.10695331219958115,0.198,0.188,1,1,Pla2g12a
0,4.166341223563567,0.945,0.285,0,2,Apod
0,4.561340684469556,0.906,0.296,0,2,Ptgds
0,2.745905547989835,0.438,0.123,0,2,Aspa
0,1.5220676778932143,0.533,0.242,0,2,Serping1
0,1.4227771320829483,0.604,0.325,0,2,Ifitm3
0,1.5134222728877895,0.45,0.221,0,2,Ifitm2
0,1.1421188053524596,0.909,0.696,0,2,Vim
0,1.731305715732333,0.386,0.18,0,2,Reln
0,1.7581525278751602,0.275,0.095,0,2,St6galnac3
